DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;1st_exc_en;1st_exc_f;2nd_exc_en;2nd_exc_f;exc_split
ND3.5X0X45d4.0;-7.6277;7.6271;3.4988;0;-0.0002;1.8895;0.6161;1.9009;0.0572;0.0115
ND3.5X0X45d4.2;-8.0091;8.0084;3.4988;0;-0.0002;1.8906;0.6228;1.9013;0.0509;0.0107
ND4.5X0X45d0.0;-0.0005;-0.0003;4.5;0;0.0035;1.7757;0;1.9676;0.6983;0.1919
ND4.5X0X45d0.2;-0.3819;0.381;4.4999;0;0.0034;1.7784;0.0001;1.9677;0.6976;0.1894
ND4.5X0X45d0.4;-0.7633;0.7624;4.4999;0;0.0033;1.7855;0.0001;1.967;0.6966;0.1814
ND4.5X0X45d0.6;-1.1446;1.1438;4.4998;0;0.0031;1.7956;0.0002;1.9652;0.6956;0.1696
ND4.5X0X45d0.8;-1.526;1.5251;4.4998;0;0.0028;1.8066;0.0003;1.9619;0.6942;0.1553
ND4.5X0X45d1.0;-1.9074;1.9065;4.4997;0;0.0025;1.8183;0.0004;1.9575;0.6926;0.1392
ND4.5X0X45d1.2;-2.2887;2.2879;4.4997;0;0.0022;1.8305;0.0004;1.9524;0.6911;0.1219
ND4.5X0X45d1.4;-2.6701;2.6692;4.4996;0;0.0019;1.8427;0.0002;1.9466;0.6897;0.104
ND4.5X0X45d1.6;-3.0515;3.0506;4.4995;0;0.0016;1.8538;0;1.94;0.6883;0.0862
ND4.5X0X45d1.8;-3.4328;3.432;4.4995;0;0.0013;1.8633;0.0002;1.9325;0.6861;0.0693
ND4.5X0X45d2.0;-3.8142;3.8133;4.4994;0;0.001;1.8713;0.0008;1.9248;0.6831;0.0535
ND4.5X0X45d2.2;-4.1956;4.1947;4.4994;0;0.0007;1.8771;0.0037;1.9168;0.6777;0.0397
ND4.5X0X45d2.4;-4.5769;4.576;4.4993;0;0.0005;1.8813;0.0113;1.9095;0.6677;0.0282
ND4.5X0X45d2.6;-4.9583;4.9574;4.4993;0;0.0003;1.8845;0.0307;1.9038;0.6464;0.0192
ND4.5X0X45d2.8;-5.3397;5.3388;4.4992;0;0.0002;1.8864;0.0715;1.8992;0.6041;0.0127
ND4.5X0X45d3.0;-5.721;5.7201;4.4991;0;0.0001;1.8885;0.1698;1.8977;0.5051;0.0092
ND4.5X0X45d3.2;-6.1024;6.1015;4.4991;0;0;1.8898;0.3059;1.8978;0.3686;0.008
ND4.5X0X45d3.4;-6.4838;6.4829;4.499;0;0;1.891;0.4362;1.8969;0.238;0.0059
ND4.5X0X45d3.6;-6.8651;6.8642;4.499;0;-0.0001;1.8915;0.5154;1.898;0.1588;0.0065
ND4.5X0X45d3.8;-7.2465;7.2456;4.4989;0;-0.0001;1.8919;0.5566;1.8989;0.1177;0.0069
ND4.5X0X45d4.0;-7.6279;7.627;4.4988;0;-0.0001;1.8925;0.5813;1.8996;0.0932;0.0071
ND4.5X0X45d4.2;-8.0092;8.0083;4.4988;0;-0.0001;1.893;0.5979;1.9001;0.0768;0.0071
ND5.5X0X45d0.0;-0.0007;-0.0004;5.5;0;0.0025;1.819;0;1.9543;0.6953;0.1353
ND5.5X0X45d0.2;-0.382;0.3809;5.4999;0;0.0024;1.82;0;1.954;0.6949;0.134
ND5.5X0X45d0.4;-0.7634;0.7623;5.4999;0;0.0024;1.8233;0;1.953;0.6943;0.1298
ND5.5X0X45d0.6;-1.1448;1.1437;5.4998;0;0.0022;1.8282;0;1.9513;0.6934;0.1231
ND5.5X0X45d0.8;-1.5261;1.525;5.4998;0;0.0021;1.8343;0.0001;1.9486;0.6924;0.1144
ND5.5X0X45d1.0;-1.9075;1.9064;5.4997;0;0.0019;1.841;0;1.9452;0.6912;0.1042
ND5.5X0X45d1.2;-2.2889;2.2878;5.4997;0;0.0017;1.848;0;1.9411;0.6898;0.093
ND5.5X0X45d1.4;-2.6702;2.6691;5.4996;0;0.0015;1.855;0;1.9364;0.6884;0.0813
ND5.5X0X45d1.6;-3.0516;3.0505;5.4995;0;0.0013;1.8617;0;1.9312;0.6867;0.0695
ND5.5X0X45d1.8;-3.433;3.4319;5.4995;0;0.0011;1.8677;0.0002;1.9258;0.6849;0.058
ND5.5X0X45d2.0;-3.8143;3.8132;5.4994;0;0.0009;1.873;0.0006;1.9202;0.6827;0.0472
ND5.5X0X45d2.2;-4.1957;4.1946;5.4994;0;0.0007;1.8774;0.0013;1.9148;0.6802;0.0374
ND5.5X0X45d2.4;-4.577;4.576;5.4993;0;0.0005;1.8811;0.0027;1.9098;0.6772;0.0287
ND5.5X0X45d2.6;-4.9584;4.9573;5.4993;0;0.0004;1.8843;0.0055;1.9057;0.673;0.0214
ND5.5X0X45d2.8;-5.3398;5.3387;5.4992;0;0.0003;1.8871;0.0116;1.9025;0.6658;0.0154
ND5.5X0X45d3.0;-5.7211;5.7201;5.4991;0;0.0002;1.8894;0.0257;1.9002;0.6509;0.0108
ND5.5X0X45d3.2;-6.1025;6.1014;5.4991;0;0.0001;1.8914;0.0588;1.8988;0.6173;0.0075
ND5.5X0X45d3.4;-6.4839;6.4828;5.499;0;0.0001;1.8928;0.1312;1.8981;0.5446;0.0053
ND5.5X0X45d3.6;-6.8652;6.8642;5.499;0;0;1.8938;0.252;1.898;0.4236;0.0043
ND5.5X0X45d3.8;-7.2466;7.2455;5.4989;0;0;1.8943;0.3794;1.8983;0.2961;0.004
ND5.5X0X45d4.0;-7.628;7.6269;5.4988;0;0;1.8947;0.471;1.8988;0.2045;0.0041
ND5.5X0X45d4.2;-8.0093;8.0083;5.4988;0;0;1.895;0.5276;1.8993;0.1478;0.0043
ND6.5X0X45d0.0;-0.0008;-0.0005;6.5;0;0.0018;1.8436;0;1.9423;0.6916;0.0988
ND6.5X0X45d0.2;-0.3821;0.3809;6.4999;0;0.0018;1.844;0;1.942;0.6914;0.098
ND6.5X0X45d0.4;-0.7635;0.7622;6.4999;0;0.0017;1.8456;0;1.9411;0.6909;0.0954
ND6.5X0X45d0.6;-1.1449;1.1436;6.4998;0;0.0017;1.8483;0;1.9395;0.6903;0.0913
ND6.5X0X45d0.8;-1.5262;1.525;6.4998;0;0.0016;1.8516;0;1.9374;0.6895;0.0858
ND6.5X0X45d1.0;-1.9076;1.9063;6.4997;0;0.0014;1.8556;0;1.9348;0.6885;0.0792
ND6.5X0X45d1.2;-2.289;2.2877;6.4997;0;0.0013;1.8598;0;1.9317;0.6874;0.0719
ND6.5X0X45d1.4;-2.6703;2.6691;6.4996;0;0.0012;1.8641;0.0001;1.9283;0.6862;0.0641
ND6.5X0X45d1.6;-3.0517;3.0504;6.4995;0;0.001;1.8684;0.0001;1.9246;0.6849;0.0562
ND6.5X0X45d1.8;-3.4331;3.4318;6.4995;0;0.0009;1.8724;0.0003;1.9207;0.6835;0.0483
ND6.5X0X45d2.0;-3.8144;3.8132;6.4994;0;0.0007;1.8762;0.0006;1.9169;0.6819;0.0407
ND6.5X0X45d2.2;-4.1958;4.1945;6.4994;0;0.0006;1.8796;0.0011;1.9132;0.6802;0.0337
ND6.5X0X45d2.4;-4.5772;4.5759;6.4993;0;0.0005;1.8826;0.0018;1.9099;0.6783;0.0273
ND6.5X0X45d2.6;-4.9585;4.9573;6.4993;0;0.0004;1.8853;0.0032;1.9069;0.6759;0.0216
ND6.5X0X45d2.8;-5.3399;5.3386;6.4992;0;0.0003;1.8877;0.0058;1.9045;0.6725;0.0168
ND6.5X0X45d3.0;-5.7213;5.72;6.4991;0;0.0002;1.8897;0.0105;1.9025;0.6671;0.0128
ND6.5X0X45d3.2;-6.1026;6.1014;6.4991;0;0.0002;1.8915;0.0195;1.9011;0.6576;0.0096
ND6.5X0X45d3.4;-6.484;6.4827;6.499;0;0.0001;1.893;0.0371;1.9;0.6396;0.007
ND6.5X0X45d3.6;-6.8654;6.8641;6.499;0;0.0001;1.8942;0.0711;1.8994;0.6054;0.0051
ND6.5X0X45d3.8;-7.2467;7.2455;6.4989;0;0;1.8952;0.1331;1.8991;0.5432;0.0039
ND6.5X0X45d4.0;-7.6281;7.6268;6.4988;0;0;1.8959;0.2287;1.899;0.4474;0.0031
ND6.5X0X45d4.2;-8.0095;8.0082;6.4988;0;0;1.8964;0.3391;1.8992;0.337;0.0028
ND7.5X0X45d0.0;-0.0009;-0.0006;7.5;0;0.0014;1.8587;0;1.9327;0.6884;0.074
ND7.5X0X45d0.2;-0.3823;0.3808;7.4999;0;0.0013;1.8589;0;1.9324;0.6882;0.0734
ND7.5X0X45d0.4;-0.7636;0.7622;7.4999;0;0.0013;1.8599;0;1.9317;0.6879;0.0718
ND7.5X0X45d0.6;-1.145;1.1435;7.4998;0;0.0013;1.8614;0;1.9305;0.6874;0.0691
ND7.5X0X45d0.8;-1.5264;1.5249;7.4998;0;0.0012;1.8634;0;1.9289;0.6868;0.0655
ND7.5X0X45d1.0;-1.9077;1.9063;7.4997;0;0.0011;1.8658;0;1.927;0.6861;0.0612
ND7.5X0X45d1.2;-2.2891;2.2876;7.4997;0;0.001;1.8685;0.0001;1.9248;0.6853;0.0563
ND7.5X0X45d1.4;-2.6705;2.669;7.4996;0;0.0009;1.8713;0.0001;1.9223;0.6844;0.051
ND7.5X0X45d1.6;-3.0518;3.0504;7.4995;0;0.0008;1.8741;0.0002;1.9197;0.6834;0.0456
ND7.5X0X45d1.8;-3.4332;3.4317;7.4995;0;0.0007;1.8769;0.0003;1.917;0.6824;0.0401
ND7.5X0X45d2.0;-3.8146;3.8131;7.4994;0;0.0006;1.8796;0.0005;1.9143;0.6812;0.0347
ND7.5X0X45d2.2;-4.1959;4.1945;7.4994;0;0.0005;1.8822;0.0009;1.9118;0.68;0.0296
ND7.5X0X45d2.4;-4.5773;4.5758;7.4993;0;0.0005;1.8845;0.0014;1.9094;0.6787;0.0249
ND7.5X0X45d2.6;-4.9587;4.9572;7.4993;0;0.0004;1.8867;0.0022;1.9072;0.6771;0.0206
ND7.5X0X45d2.8;-5.34;5.3386;7.4992;0;0.0003;1.8886;0.0036;1.9054;0.6751;0.0168
ND7.5X0X45d3.0;-5.7214;5.7199;7.4991;0;0.0002;1.8903;0.0058;1.9038;0.6724;0.0134
ND7.5X0X45d3.2;-6.1028;6.1013;7.4991;0;0.0002;1.8919;0.0095;1.9025;0.6683;0.0106
ND7.5X0X45d3.4;-6.4841;6.4826;7.499;0;0.0001;1.8932;0.0157;1.9015;0.6617;0.0083
ND7.5X0X45d3.6;-6.8655;6.864;7.499;0;0.0001;1.8944;0.0264;1.9008;0.6507;0.0064
ND7.5X0X45d3.8;-7.2469;7.2454;7.4989;0;0.0001;1.8954;0.0448;1.9002;0.6321;0.0048
ND7.5X0X45d4.0;-7.6282;7.6267;7.4988;0;0.0001;1.8962;0.0767;1.8999;0.6;0.0037
ND7.5X0X45d4.2;-8.0096;8.0081;7.4988;0;0;1.8969;0.1297;1.8997;0.547;0.0028
ND8.5X0X45d0.0;-0.001;-0.0007;8.5;0;0.001;1.8689;0;1.9254;0.6859;0.0565
ND8.5X0X45d0.2;-0.3824;0.3807;8.4999;0;0.001;1.869;0;1.9252;0.6858;0.0562
ND8.5X0X45d0.4;-0.7637;0.7621;8.4999;0;0.001;1.8695;0;1.9246;0.6855;0.0551
ND8.5X0X45d0.6;-1.1451;1.1434;8.4998;0;0.001;1.8705;0;1.9238;0.6852;0.0533
ND8.5X0X45d0.8;-1.5265;1.5248;8.4998;0;0.0009;1.8718;0;1.9227;0.6848;0.0509
ND8.5X0X45d1.0;-1.9078;1.9062;8.4997;0;0.0009;1.8733;0.0001;1.9213;0.6843;0.048
ND8.5X0X45d1.2;-2.2892;2.2875;8.4997;0;0.0008;1.875;0.0001;1.9197;0.6836;0.0446
ND8.5X0X45d1.4;-2.6706;2.6689;8.4996;0;0.0008;1.8769;0.0001;1.9179;0.683;0.041
ND8.5X0X45d1.6;-3.0519;3.0503;8.4995;0;0.0007;1.8789;0.0002;1.9161;0.6823;0.0372
ND8.5X0X45d1.8;-3.4333;3.4316;8.4995;0;0.0006;1.8809;0.0003;1.9142;0.6815;0.0333
ND8.5X0X45d2.0;-3.8147;3.813;8.4994;0;0.0005;1.8828;0.0005;1.9123;0.6806;0.0294
ND8.5X0X45d2.2;-4.196;4.1944;8.4994;0;0.0005;1.8847;0.0008;1.9104;0.6798;0.0257
ND8.5X0X45d2.4;-4.5774;4.5757;8.4993;0;0.0004;1.8865;0.0011;1.9087;0.6788;0.0222
ND8.5X0X45d2.6;-4.9588;4.9571;8.4993;0;0.0003;1.8882;0.0017;1.9071;0.6777;0.0189
ND8.5X0X45d2.8;-5.3401;5.3385;8.4992;0;0.0003;1.8898;0.0025;1.9057;0.6764;0.0159
ND8.5X0X45d3.0;-5.7215;5.7198;8.4991;0;0.0002;1.8912;0.0038;1.9044;0.6747;0.0132
ND8.5X0X45d3.2;-6.1029;6.1012;8.4991;0;0.0002;1.8925;0.0056;1.9034;0.6724;0.0109
ND8.5X0X45d3.4;-6.4842;6.4826;8.499;0;0.0002;1.8936;0.0085;1.9025;0.6692;0.0089
ND8.5X0X45d3.6;-6.8656;6.8639;8.499;0;0.0001;1.8947;0.013;1.9018;0.6645;0.0071
ND8.5X0X45d3.8;-7.247;7.2453;8.4989;0;0.0001;1.8956;0.0201;1.9012;0.6573;0.0057
ND8.5X0X45d4.0;-7.6283;7.6267;8.4988;0;0.0001;1.8963;0.0312;1.9008;0.6459;0.0045
ND8.5X0X45d4.2;-8.0097;8.008;8.4988;0;0.0001;1.897;0.0492;1.9005;0.6279;0.0035
ND9.5X0X45d0.0;-0.0011;-0.0007;9.5;0;0.0008;1.876;0;1.92;0.684;0.044
ND9.5X0X45d0.2;-0.3825;0.3806;9.4999;0;0.0008;1.8761;0;1.9198;0.6839;0.0438
ND9.5X0X45d0.4;-0.7639;0.762;9.4999;0;0.0008;1.8764;0;1.9194;0.6838;0.043
ND9.5X0X45d0.6;-1.1452;1.1434;9.4998;0;0.0008;1.877;0.0001;1.9188;0.6835;0.0418
ND9.5X0X45d0.8;-1.5266;1.5247;9.4998;0;0.0007;1.8779;0.0001;1.918;0.6832;0.0401
ND9.5X0X45d1.0;-1.908;1.9061;9.4997;0;0.0007;1.8789;0.0001;1.917;0.6828;0.0381
ND9.5X0X45d1.2;-2.2893;2.2875;9.4997;0;0.0007;1.8801;0.0001;1.9159;0.6824;0.0358
ND9.5X0X45d1.4;-2.6707;2.6688;9.4996;0;0.0006;1.8814;0.0002;1.9146;0.6819;0.0332
ND9.5X0X45d1.6;-3.0521;3.0502;9.4995;0;0.0006;1.8828;0.0003;1.9133;0.6813;0.0305
ND9.5X0X45d1.8;-3.4334;3.4316;9.4995;0;0.0005;1.8842;0.0004;1.9119;0.6808;0.0277
ND9.5X0X45d2.0;-3.8148;3.8129;9.4994;0;0.0005;1.8856;0.0005;1.9106;0.6801;0.0249
ND9.5X0X45d2.2;-4.1962;4.1943;9.4994;0;0.0004;1.8871;0.0007;1.9092;0.6795;0.0222
ND9.5X0X45d2.4;-4.5775;4.5757;9.4993;0;0.0004;1.8884;0.001;1.9079;0.6788;0.0195
ND9.5X0X45d2.6;-4.9589;4.957;9.4993;0;0.0003;1.8897;0.0014;1.9067;0.6779;0.017
ND9.5X0X45d2.8;-5.3403;5.3384;9.4992;0;0.0003;1.891;0.0019;1.9056;0.677;0.0147
ND9.5X0X45d3.0;-5.7216;5.7198;9.4991;0;0.0002;1.8921;0.0027;1.9047;0.6759;0.0126
ND9.5X0X45d3.2;-6.103;6.1011;9.4991;0;0.0002;1.8932;0.0038;1.9038;0.6745;0.0106
ND9.5X0X45d3.4;-6.4844;6.4825;9.499;0;0.0002;1.8941;0.0054;1.9031;0.6726;0.0089
ND9.5X0X45d3.6;-6.8657;6.8639;9.499;0;0.0001;1.895;0.0077;1.9024;0.6701;0.0074
ND9.5X0X45d3.8;-7.2471;7.2452;9.4989;0;0.0001;1.8958;0.011;1.9019;0.6666;0.0061
ND9.5X0X45d4.0;-7.6285;7.6266;9.4988;0;0.0001;1.8965;0.016;1.9015;0.6615;0.005
ND9.5X0X45d4.2;-8.0098;8.008;9.4988;0;0.0001;1.8971;0.0233;1.9012;0.6541;0.004
ND3.0X0X90d0.0;-0.0004;-0.0002;3;0;0.0066;1.6712;0.0001;2.04;0.7129;0.3687
ND3.0X0X90d0.2;-0.5397;-0.0002;2.9999;0;0.0064;1.6887;0.0009;2.0456;0.7159;0.3569
ND3.0X0X90d0.4;-1.079;-0.0002;2.9998;0;0.0059;1.7028;0.0015;2.0325;0.7148;0.3298
ND3.0X0X90d0.6;-1.6184;-0.0002;2.9997;0;0.0055;1.7358;0.0026;2.0385;0.719;0.3027
ND3.0X0X90d0.8;-2.1577;-0.0002;2.9996;0;0.0051;1.7745;0.0035;2.0512;0.7237;0.2767
ND3.0X0X90d1.0;-2.697;-0.0002;2.9995;0;0.0046;1.7721;0.0128;2.0328;0.7085;0.2607
ND3.0X0X90d1.2;-3.2364;-0.0002;2.9994;0;0.0041;1.7685;0.013;2.0028;0.6984;0.2343
ND3.0X0X90d1.4;-3.7757;-0.0002;2.9993;0;0.0037;1.7655;0.011;1.9752;0.6912;0.2098
ND3.0X0X90d1.6;-4.315;-0.0002;2.9992;0;0.0034;1.768;0.0097;1.956;0.686;0.188
ND3.0X0X90d1.8;-4.8544;-0.0002;2.999;0;0.003;1.785;0.003;1.9506;0.6912;0.1655
ND3.0X0X90d2.0;-5.3937;-0.0002;2.9989;0;0.0027;1.7929;0.0024;1.9421;0.6893;0.1493
ND3.0X0X90d2.2;-5.933;-0.0002;2.9988;0;0.0025;1.8026;0.0019;1.9372;0.6882;0.1347
ND3.0X0X90d2.4;-6.4724;-0.0002;2.9987;0;0.0022;1.8198;0.001;1.9394;0.6899;0.1197
ND3.0X0X90d2.6;-7.0117;-0.0002;2.9986;0;0.0019;1.8411;0.0001;1.9453;0.693;0.1042
ND3.0X0X90d2.8;-7.551;-0.0002;2.9985;0;0.0017;1.8603;0.0007;1.9506;0.6943;0.0903
ND3.0X0X90d3.0;-8.0904;-0.0002;2.9984;0;0.0014;1.869;0.0004;1.9467;0.6932;0.0777
ND3.0X0X90d3.2;-8.6297;-0.0002;2.9983;0;0.0012;1.8692;0;1.9362;0.6899;0.0669
ND3.0X0X90d3.4;-9.169;-0.0002;2.9982;0;0.0011;1.8733;0.0003;1.9309;0.6877;0.0577
ND3.0X0X90d3.6;-9.7084;-0.0002;2.9981;0;0.0009;1.8762;0.0023;1.9263;0.684;0.0501
ND3.0X0X90d3.8;-10.2477;-0.0002;2.998;0;0.0008;1.8807;0.0019;1.9242;0.6837;0.0435
ND3.0X0X90d4.0;-10.787;-0.0002;2.9979;0;0.0007;1.8858;0.0004;1.9236;0.6849;0.0378
ND3.0X0X90d4.2;-11.3264;-0.0002;2.9978;0;0.0006;1.8874;0.0005;1.9207;0.6838;0.0332
ND3.5X0X90d0.0;-0.0004;-0.0003;3.5;0;0.0052;1.7112;0;2.0037;0.7005;0.2925
ND3.5X0X90d0.2;-0.5398;-0.0003;3.4999;0;0.0051;1.7157;0.0008;2.0032;0.7004;0.2874
ND3.5X0X90d0.4;-1.0791;-0.0003;3.4998;0;0.0049;1.7291;0.0025;2.0028;0.7018;0.2737
ND3.5X0X90d0.6;-1.6184;-0.0003;3.4997;0;0.0046;1.7476;0.0036;2.0043;0.7044;0.2567
ND3.5X0X90d0.8;-2.1578;-0.0003;3.4996;0;0.0043;1.7674;0.0041;2.0056;0.707;0.2382
ND3.5X0X90d1.0;-2.6971;-0.0003;3.4995;0;0.0039;1.7818;0.0041;2.0003;0.7065;0.2186
ND3.5X0X90d1.2;-3.2364;-0.0003;3.4994;0;0.0036;1.7791;0.009;1.9811;0.6948;0.202
ND3.5X0X90d1.4;-3.7758;-0.0003;3.4993;0;0.0033;1.7823;0.0085;1.9649;0.69;0.1826
ND3.5X0X90d1.6;-4.3151;-0.0003;3.4992;0;0.003;1.7939;0.0026;1.9562;0.6941;0.1623
ND3.5X0X90d1.8;-4.8544;-0.0003;3.499;0;0.0027;1.8;0.0025;1.9463;0.6908;0.1463
ND3.5X0X90d2.0;-5.3938;-0.0003;3.4989;0;0.0024;1.8065;0.0042;1.939;0.6864;0.1324
ND3.5X0X90d2.2;-5.9331;-0.0003;3.4988;0;0.0022;1.8177;0.0026;1.9362;0.6871;0.1185
ND3.5X0X90d2.4;-6.4724;-0.0003;3.4987;0;0.0019;1.8306;0.0013;1.9358;0.6884;0.1052
ND3.5X0X90d2.6;-7.0118;-0.0003;3.4986;0;0.0017;1.8449;0.0003;1.9375;0.6901;0.0926
ND3.5X0X90d2.8;-7.5511;-0.0003;3.4985;0;0.0015;1.8573;0;1.9383;0.6907;0.081
ND3.5X0X90d3.0;-8.0904;-0.0003;3.4984;0;0.0013;1.8656;0;1.9362;0.6899;0.0706
ND3.5X0X90d3.2;-8.6298;-0.0003;3.4983;0;0.0011;1.8707;0.0001;1.9323;0.6884;0.0615
ND3.5X0X90d3.4;-9.1691;-0.0003;3.4982;0;0.001;1.875;0.0003;1.9286;0.6869;0.0536
ND3.5X0X90d3.6;-9.7084;-0.0003;3.4981;0;0.0009;1.8791;0.0005;1.9259;0.6857;0.0468
ND3.5X0X90d3.8;-10.2477;-0.0003;3.498;0;0.0008;1.8825;0.0005;1.9236;0.6848;0.041
ND3.5X0X90d4.0;-10.7871;-0.0003;3.4979;0;0.0007;1.8851;0.0005;1.9212;0.684;0.0361
ND3.5X0X90d4.2;-11.3264;-0.0003;3.4978;0;0.0006;1.887;0.0005;1.9189;0.6832;0.0319
ND4.5X0X90d0.0;-0.0005;-0.0003;4.5;0;0.0035;1.7757;0;1.9676;0.6983;0.1919
ND4.5X0X90d0.2;-0.5399;-0.0003;4.4999;0;0.0035;1.7779;0.0001;1.9682;0.6984;0.1903
ND4.5X0X90d0.4;-1.0792;-0.0003;4.4998;0;0.0034;1.7833;0.0003;1.9687;0.6986;0.1854
ND4.5X0X90d0.6;-1.6185;-0.0003;4.4997;0;0.0032;1.791;0.0006;1.9691;0.6988;0.1781
ND4.5X0X90d0.8;-2.1579;-0.0003;4.4996;0;0.0031;1.7993;0.0011;1.9685;0.6987;0.1692
ND4.5X0X90d1.0;-2.6972;-0.0003;4.4995;0;0.0029;1.8068;0.0017;1.9657;0.6975;0.159
ND4.5X0X90d1.2;-3.2365;-0.0003;4.4994;0;0.0027;1.8129;0.0024;1.9608;0.6954;0.1479
ND4.5X0X90d1.4;-3.7759;-0.0003;4.4993;0;0.0025;1.8182;0.0029;1.9547;0.693;0.1365
ND4.5X0X90d1.6;-4.3152;-0.0003;4.4992;0;0.0023;1.8235;0.0029;1.9485;0.6909;0.125
ND4.5X0X90d1.8;-4.8545;-0.0003;4.499;0;0.0021;1.8294;0.0026;1.9432;0.6895;0.1138
ND4.5X0X90d2.0;-5.3939;-0.0003;4.4989;0;0.0019;1.8351;0.0023;1.9382;0.688;0.1031
ND4.5X0X90d2.2;-5.9332;-0.0003;4.4988;0;0.0017;1.8427;0.0015;1.9355;0.688;0.0928
ND4.5X0X90d2.4;-6.4725;-0.0003;4.4987;0;0.0015;1.8498;0.001;1.9331;0.6877;0.0833
ND4.5X0X90d2.6;-7.0119;-0.0003;4.4986;0;0.0014;1.857;0.0006;1.9314;0.6875;0.0744
ND4.5X0X90d2.8;-7.5512;-0.0003;4.4985;0;0.0012;1.8636;0.0003;1.9299;0.6872;0.0662
ND4.5X0X90d3.0;-8.0905;-0.0003;4.4984;0;0.0011;1.8692;0.0003;1.928;0.6867;0.0588
ND4.5X0X90d3.2;-8.6299;-0.0003;4.4983;0;0.001;1.8737;0.0003;1.9259;0.6859;0.0522
ND4.5X0X90d3.4;-9.1692;-0.0003;4.4982;0;0.0008;1.8774;0.0003;1.9236;0.685;0.0462
ND4.5X0X90d3.6;-9.7085;-0.0003;4.4981;0;0.0008;1.8804;0.0004;1.9214;0.6842;0.041
ND4.5X0X90d3.8;-10.2479;-0.0003;4.498;0;0.0007;1.883;0.0005;1.9195;0.6834;0.0364
ND4.5X0X90d4.0;-10.7872;-0.0003;4.4979;0;0.0006;1.8852;0.0005;1.9176;0.6828;0.0324
ND4.5X0X90d4.2;-11.3265;-0.0003;4.4978;0;0.0005;1.8864;0.001;1.9154;0.6814;0.029
ND5.5X0X90d0.0;-0.0007;-0.0004;5.5;0;0.0025;1.819;0;1.9543;0.6953;0.1353
ND5.5X0X90d0.2;-0.54;-0.0004;5.4999;0;0.0025;1.8199;0.0001;1.9544;0.6952;0.1345
ND5.5X0X90d0.4;-1.0793;-0.0004;5.4998;0;0.0024;1.8222;0.0002;1.9543;0.6951;0.1321
ND5.5X0X90d0.6;-1.6187;-0.0004;5.4997;0;0.0023;1.8255;0.0003;1.9537;0.6948;0.1282
ND5.5X0X90d0.8;-2.158;-0.0004;5.4996;0;0.0022;1.8293;0.0006;1.9524;0.6943;0.1231
ND5.5X0X90d1.0;-2.6973;-0.0004;5.4995;0;0.0021;1.8333;0.0008;1.9504;0.6935;0.1171
ND5.5X0X90d1.2;-3.2367;-0.0004;5.4994;0;0.002;1.8373;0.0011;1.9476;0.6924;0.1103
ND5.5X0X90d1.4;-3.776;-0.0004;5.4993;0;0.0019;1.8412;0.0012;1.9443;0.6911;0.1031
ND5.5X0X90d1.6;-4.3153;-0.0004;5.4992;0;0.0017;1.8451;0.0013;1.9408;0.6899;0.0956
ND5.5X0X90d1.8;-4.8547;-0.0004;5.499;0;0.0016;1.8491;0.0013;1.9373;0.6887;0.0882
ND5.5X0X90d2.0;-5.394;-0.0004;5.4989;0;0.0015;1.8533;0.0013;1.9341;0.6877;0.0808
ND5.5X0X90d2.2;-5.9333;-0.0004;5.4988;0;0.0014;1.8575;0.0012;1.9313;0.6868;0.0737
ND5.5X0X90d2.4;-6.4727;-0.0004;5.4987;0;0.0012;1.8618;0.0011;1.9288;0.686;0.067
ND5.5X0X90d2.6;-7.012;-0.0004;5.4986;0;0.0011;1.866;0.001;1.9266;0.6854;0.0606
ND5.5X0X90d2.8;-7.5513;-0.0004;5.4985;0;0.001;1.8699;0.0009;1.9246;0.6848;0.0547
ND5.5X0X90d3.0;-8.0907;-0.0004;5.4984;0;0.0009;1.8734;0.0008;1.9227;0.6842;0.0492
ND5.5X0X90d3.2;-8.63;-0.0004;5.4983;0;0.0008;1.8765;0.0008;1.9208;0.6836;0.0443
ND5.5X0X90d3.4;-9.1693;-0.0004;5.4982;0;0.0007;1.8793;0.0008;1.9191;0.6829;0.0398
ND5.5X0X90d3.6;-9.7087;-0.0004;5.4981;0;0.0007;1.8817;0.0008;1.9174;0.6823;0.0357
ND5.5X0X90d3.8;-10.248;-0.0004;5.498;0;0.0006;1.8838;0.0009;1.9159;0.6817;0.0321
ND5.5X0X90d4.0;-10.7873;-0.0004;5.4979;0;0.0005;1.8857;0.001;1.9146;0.6812;0.0289
ND5.5X0X90d4.2;-11.3267;-0.0004;5.4978;0;0.0005;1.8873;0.001;1.9133;0.6807;0.026
ND6.5X0X90d0.0;-0.0008;-0.0005;6.5;0;0.0018;1.8436;0;1.9423;0.6916;0.0988
ND6.5X0X90d0.2;-0.5401;-0.0005;6.4999;0;0.0018;1.844;0;1.9423;0.6916;0.0983
ND6.5X0X90d0.4;-1.0794;-0.0005;6.4998;0;0.0018;1.845;0.0001;1.9419;0.6914;0.0969
ND6.5X0X90d0.6;-1.6188;-0.0005;6.4997;0;0.0017;1.8467;0.0002;1.9412;0.6911;0.0946
ND6.5X0X90d0.8;-2.1581;-0.0005;6.4996;0;0.0017;1.8487;0.0003;1.9402;0.6906;0.0915
ND6.5X0X90d1.0;-2.6974;-0.0005;6.4995;0;0.0016;1.851;0.0004;1.9387;0.69;0.0877
