DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;CPL_meV;CPL_cm-1
ND3.5X300X45d0.0;-0.0604;0.1671;3.5;300;-0.0024;-2.4;-19.357296
ND3.5X300X45d0.2;-0.4417;0.5485;3.4999;300;-0.0024;-2.4;-19.357296
ND3.5X300X45d0.4;-0.8231;0.9298;3.4999;300;-0.0024;-2.4;-19.357296
ND3.5X300X45d0.6;-1.2045;1.3112;3.4998;300;-0.0024;-2.4;-19.357296
ND3.5X300X45d0.8;-1.5858;1.6926;3.4998;300;-0.0024;-2.4;-19.357296
ND3.5X300X45d1.0;-1.9672;2.0739;3.4997;300;-0.0023;-2.3;-18.550742
ND3.5X300X45d1.2;-2.3486;2.4553;3.4997;300;-0.0023;-2.3;-18.550742
ND3.5X300X45d1.4;-2.7299;2.8367;3.4996;300;-0.0022;-2.2;-17.744188
ND3.5X300X45d1.6;-3.1113;3.218;3.4995;300;-0.0021;-2.1;-16.937634
ND3.5X300X45d1.8;-3.4927;3.5994;3.4995;300;-0.002;-2;-16.13108
ND3.5X300X45d2.0;-3.874;3.9808;3.4994;300;-0.0019;-1.9;-15.324526
ND3.5X300X45d2.2;-4.2554;4.3621;3.4994;300;-0.0017;-1.7;-13.711418
ND3.5X300X45d2.4;-4.6368;4.7435;3.4993;300;-0.0016;-1.6;-12.904864
ND3.5X300X45d2.6;-5.0181;5.1249;3.4993;300;-0.0014;-1.4;-11.291756
ND3.5X300X45d2.8;-5.3995;5.5062;3.4992;300;-0.0013;-1.3;-10.485202
ND3.5X300X45d3.0;-5.7809;5.8876;3.4991;300;-0.0012;-1.2;-9.678648
ND3.5X300X45d3.2;-6.1622;6.269;3.4991;300;-0.001;-1;-8.06554
ND3.5X300X45d3.4;-6.5436;6.6503;3.499;300;-0.0009;-0.9;-7.258986
ND3.5X300X45d3.6;-6.925;7.0317;3.499;300;-0.0008;-0.8;-6.452432
ND3.5X300X45d3.8;-7.3063;7.4131;3.4989;300;-0.0007;-0.7;-5.645878
ND3.5X300X45d4.0;-7.6877;7.7944;3.4989;300;-0.0007;-0.7;-5.645878
ND3.5X300X45d4.2;-8.0691;8.1758;3.4988;300;-0.0006;-0.6;-4.839324
ND4.5X300X45d0.0;-0.0605;0.167;4.5;300;-0.0017;-1.7;-13.711418
ND4.5X300X45d0.2;-0.4419;0.5484;4.4999;300;-0.0017;-1.7;-13.711418
ND4.5X300X45d0.4;-0.8232;0.9298;4.4999;300;-0.0017;-1.7;-13.711418
ND4.5X300X45d0.6;-1.2046;1.3111;4.4998;300;-0.0017;-1.7;-13.711418
ND4.5X300X45d0.8;-1.586;1.6925;4.4998;300;-0.0016;-1.6;-12.904864
ND4.5X300X45d1.0;-1.9673;2.0739;4.4997;300;-0.0016;-1.6;-12.904864
ND4.5X300X45d1.2;-2.3487;2.4552;4.4997;300;-0.0016;-1.6;-12.904864
ND4.5X300X45d1.4;-2.7301;2.8366;4.4996;300;-0.0016;-1.6;-12.904864
ND4.5X300X45d1.6;-3.1114;3.218;4.4995;300;-0.0015;-1.5;-12.09831
ND4.5X300X45d1.8;-3.4928;3.5993;4.4995;300;-0.0015;-1.5;-12.09831
ND4.5X300X45d2.0;-3.8742;3.9807;4.4994;300;-0.0014;-1.4;-11.291756
ND4.5X300X45d2.2;-4.2555;4.362;4.4994;300;-0.0013;-1.3;-10.485202
ND4.5X300X45d2.4;-4.6369;4.7434;4.4993;300;-0.0012;-1.2;-9.678648
ND4.5X300X45d2.6;-5.0183;5.1248;4.4993;300;-0.0011;-1.1;-8.872094
ND4.5X300X45d2.8;-5.3996;5.5061;4.4992;300;-0.001;-1;-8.06554
ND4.5X300X45d3.0;-5.781;5.8875;4.4991;300;-0.0009;-0.9;-7.258986
ND4.5X300X45d3.2;-6.1624;6.2689;4.4991;300;-0.0009;-0.9;-7.258986
ND4.5X300X45d3.4;-6.5437;6.6502;4.499;300;-0.0008;-0.8;-6.452432
ND4.5X300X45d3.6;-6.9251;7.0316;4.499;300;-0.0007;-0.7;-5.645878
ND4.5X300X45d3.8;-7.3065;7.413;4.4989;300;-0.0006;-0.6;-4.839324
ND4.5X300X45d4.0;-7.6878;7.7943;4.4989;300;-0.0006;-0.6;-4.839324
ND4.5X300X45d4.2;-8.0692;8.1757;4.4988;300;-0.0005;-0.5;-4.03277
ND5.5X300X45d0.0;-0.0606;0.1669;5.5;300;-0.0012;-1.2;-9.678648
ND5.5X300X45d0.2;-0.442;0.5483;5.4999;300;-0.0012;-1.2;-9.678648
ND5.5X300X45d0.4;-0.8233;0.9297;5.4999;300;-0.0012;-1.2;-9.678648
ND5.5X300X45d0.6;-1.2047;1.311;5.4998;300;-0.0012;-1.2;-9.678648
ND5.5X300X45d0.8;-1.5861;1.6924;5.4998;300;-0.0012;-1.2;-9.678648
ND5.5X300X45d1.0;-1.9674;2.0738;5.4997;300;-0.0012;-1.2;-9.678648
ND5.5X300X45d1.2;-2.3488;2.4551;5.4997;300;-0.0012;-1.2;-9.678648
ND5.5X300X45d1.4;-2.7302;2.8365;5.4996;300;-0.0011;-1.1;-8.872094
ND5.5X300X45d1.6;-3.1115;3.2179;5.4995;300;-0.0011;-1.1;-8.872094
ND5.5X300X45d1.8;-3.4929;3.5992;5.4995;300;-0.0011;-1.1;-8.872094
ND5.5X300X45d2.0;-3.8743;3.9806;5.4994;300;-0.001;-1;-8.06554
ND5.5X300X45d2.2;-4.2556;4.362;5.4994;300;-0.001;-1;-8.06554
ND5.5X300X45d2.4;-4.637;4.7433;5.4993;300;-0.0009;-0.9;-7.258986
ND5.5X300X45d2.6;-5.0184;5.1247;5.4993;300;-0.0009;-0.9;-7.258986
ND5.5X300X45d2.8;-5.3997;5.5061;5.4992;300;-0.0008;-0.8;-6.452432
ND5.5X300X45d3.0;-5.7811;5.8874;5.4991;300;-0.0007;-0.7;-5.645878
ND5.5X300X45d3.2;-6.1625;6.2688;5.4991;300;-0.0007;-0.7;-5.645878
ND5.5X300X45d3.4;-6.5438;6.6502;5.499;300;-0.0006;-0.6;-4.839324
ND5.5X300X45d3.6;-6.9252;7.0315;5.499;300;-0.0006;-0.6;-4.839324
ND5.5X300X45d3.8;-7.3066;7.4129;5.4989;300;-0.0005;-0.5;-4.03277
ND5.5X300X45d4.0;-7.6879;7.7943;5.4989;300;-0.0005;-0.5;-4.03277
ND5.5X300X45d4.2;-8.0693;8.1756;5.4988;300;-0.0004;-0.4;-3.226216
ND6.5X300X45d0.0;-0.0607;0.1669;6.5;300;-0.0009;-0.9;-7.258986
ND6.5X300X45d0.2;-0.4421;0.5482;6.4999;300;-0.0009;-0.9;-7.258986
ND6.5X300X45d0.4;-0.8235;0.9296;6.4999;300;-0.0009;-0.9;-7.258986
ND6.5X300X45d0.6;-1.2048;1.311;6.4998;300;-0.0009;-0.9;-7.258986
ND6.5X300X45d0.8;-1.5862;1.6923;6.4998;300;-0.0009;-0.9;-7.258986
ND6.5X300X45d1.0;-1.9676;2.0737;6.4997;300;-0.0009;-0.9;-7.258986
ND6.5X300X45d1.2;-2.3489;2.4551;6.4997;300;-0.0009;-0.9;-7.258986
ND6.5X300X45d1.4;-2.7303;2.8364;6.4996;300;-0.0008;-0.8;-6.452432
ND6.5X300X45d1.6;-3.1117;3.2178;6.4995;300;-0.0008;-0.8;-6.452432
ND6.5X300X45d1.8;-3.493;3.5992;6.4995;300;-0.0008;-0.8;-6.452432
ND6.5X300X45d2.0;-3.8744;3.9805;6.4994;300;-0.0008;-0.8;-6.452432
ND6.5X300X45d2.2;-4.2558;4.3619;6.4994;300;-0.0007;-0.7;-5.645878
ND6.5X300X45d2.4;-4.6371;4.7433;6.4993;300;-0.0007;-0.7;-5.645878
ND6.5X300X45d2.6;-5.0185;5.1246;6.4993;300;-0.0007;-0.7;-5.645878
ND6.5X300X45d2.8;-5.3999;5.506;6.4992;300;-0.0006;-0.6;-4.839324
ND6.5X300X45d3.0;-5.7812;5.8874;6.4991;300;-0.0006;-0.6;-4.839324
ND6.5X300X45d3.2;-6.1626;6.2687;6.4991;300;-0.0006;-0.6;-4.839324
ND6.5X300X45d3.4;-6.544;6.6501;6.499;300;-0.0005;-0.5;-4.03277
ND6.5X300X45d3.6;-6.9253;7.0315;6.499;300;-0.0005;-0.5;-4.03277
ND6.5X300X45d3.8;-7.3067;7.4128;6.4989;300;-0.0004;-0.4;-3.226216
ND6.5X300X45d4.0;-7.6881;7.7942;6.4989;300;-0.0004;-0.4;-3.226216
ND6.5X300X45d4.2;-8.0694;8.1756;6.4988;300;-0.0004;-0.4;-3.226216
ND7.5X300X45d0.0;-0.0609;0.1668;7.5;300;-0.0007;-0.7;-5.645878
ND7.5X300X45d0.2;-0.4422;0.5482;7.4999;300;-0.0007;-0.7;-5.645878
ND7.5X300X45d0.4;-0.8236;0.9295;7.4999;300;-0.0007;-0.7;-5.645878
ND7.5X300X45d0.6;-1.205;1.3109;7.4998;300;-0.0007;-0.7;-5.645878
ND7.5X300X45d0.8;-1.5863;1.6923;7.4998;300;-0.0007;-0.7;-5.645878
ND7.5X300X45d1.0;-1.9677;2.0736;7.4997;300;-0.0007;-0.7;-5.645878
ND7.5X300X45d1.2;-2.3491;2.455;7.4997;300;-0.0006;-0.6;-4.839324
ND7.5X300X45d1.4;-2.7304;2.8364;7.4996;300;-0.0006;-0.6;-4.839324
ND7.5X300X45d1.6;-3.1118;3.2177;7.4995;300;-0.0006;-0.6;-4.839324
ND7.5X300X45d1.8;-3.4932;3.5991;7.4995;300;-0.0006;-0.6;-4.839324
ND7.5X300X45d2.0;-3.8745;3.9805;7.4994;300;-0.0006;-0.6;-4.839324
ND7.5X300X45d2.2;-4.2559;4.3618;7.4994;300;-0.0006;-0.6;-4.839324
ND7.5X300X45d2.4;-4.6372;4.7432;7.4993;300;-0.0006;-0.6;-4.839324
ND7.5X300X45d2.6;-5.0186;5.1246;7.4993;300;-0.0005;-0.5;-4.03277
ND7.5X300X45d2.8;-5.4;5.5059;7.4992;300;-0.0005;-0.5;-4.03277
ND7.5X300X45d3.0;-5.7813;5.8873;7.4991;300;-0.0005;-0.5;-4.03277
ND7.5X300X45d3.2;-6.1627;6.2686;7.4991;300;-0.0005;-0.5;-4.03277
ND7.5X300X45d3.4;-6.5441;6.65;7.499;300;-0.0004;-0.4;-3.226216
ND7.5X300X45d3.6;-6.9254;7.0314;7.499;300;-0.0004;-0.4;-3.226216
ND7.5X300X45d3.8;-7.3068;7.4128;7.4989;300;-0.0004;-0.4;-3.226216
ND7.5X300X45d4.0;-7.6882;7.7941;7.4989;300;-0.0003;-0.3;-2.419662
ND7.5X300X45d4.2;-8.0695;8.1755;7.4988;300;-0.0003;-0.3;-2.419662
ND8.5X300X45d0.0;-0.061;0.1667;8.5;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d0.2;-0.4423;0.5481;8.4999;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d0.4;-0.8237;0.9294;8.4999;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d0.6;-1.2051;1.3108;8.4998;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d0.8;-1.5864;1.6922;8.4998;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d1.0;-1.9678;2.0735;8.4997;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d1.2;-2.3492;2.4549;8.4997;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d1.4;-2.7305;2.8363;8.4996;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d1.6;-3.1119;3.2176;8.4995;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d1.8;-3.4933;3.599;8.4995;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d2.0;-3.8746;3.9804;8.4994;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d2.2;-4.256;4.3617;8.4994;300;-0.0005;-0.5;-4.03277
ND8.5X300X45d2.4;-4.6374;4.7431;8.4993;300;-0.0004;-0.4;-3.226216
ND8.5X300X45d2.6;-5.0187;5.1245;8.4993;300;-0.0004;-0.4;-3.226216
ND8.5X300X45d2.8;-5.4001;5.5058;8.4992;300;-0.0004;-0.4;-3.226216
ND8.5X300X45d3.0;-5.7815;5.8872;8.4991;300;-0.0004;-0.4;-3.226216
ND8.5X300X45d3.2;-6.1628;6.2686;8.4991;300;-0.0004;-0.4;-3.226216
ND8.5X300X45d3.4;-6.5442;6.6499;8.499;300;-0.0003;-0.3;-2.419662
ND8.5X300X45d3.6;-6.9256;7.0313;8.499;300;-0.0003;-0.3;-2.419662
ND8.5X300X45d3.8;-7.3069;7.4127;8.4989;300;-0.0003;-0.3;-2.419662
ND8.5X300X45d4.0;-7.6883;7.794;8.4989;300;-0.0003;-0.3;-2.419662
ND8.5X300X45d4.2;-8.0697;8.1754;8.4988;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d0.0;-0.0611;0.1666;9.5;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d0.2;-0.4425;0.548;9.4999;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d0.4;-0.8238;0.9294;9.4999;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d0.6;-1.2052;1.3107;9.4998;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d0.8;-1.5866;1.6921;9.4998;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d1.0;-1.9679;2.0735;9.4997;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d1.2;-2.3493;2.4548;9.4997;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d1.4;-2.7307;2.8362;9.4996;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d1.6;-3.112;3.2176;9.4995;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d1.8;-3.4934;3.5989;9.4995;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d2.0;-3.8748;3.9803;9.4994;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d2.2;-4.2561;4.3617;9.4994;300;-0.0004;-0.4;-3.226216
ND9.5X300X45d2.4;-4.6375;4.743;9.4993;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d2.6;-5.0189;5.1244;9.4993;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d2.8;-5.4002;5.5058;9.4992;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d3.0;-5.7816;5.8871;9.4991;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d3.2;-6.163;6.2685;9.4991;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d3.4;-6.5443;6.6499;9.499;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d3.6;-6.9257;7.0312;9.499;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d3.8;-7.3071;7.4126;9.4989;300;-0.0003;-0.3;-2.419662
ND9.5X300X45d4.0;-7.6884;7.794;9.4989;300;-0.0002;-0.2;-1.613108
ND9.5X300X45d4.2;-8.0698;8.1753;9.4988;300;-0.0002;-0.2;-1.613108
ND3.0X300X90d0.0;-0.0603;0.1671;3;300;-0.0029;-2.9;-23.390066
ND3.0X300X90d0.2;-0.5997;0.1671;2.9999;300;-0.003;-3;-24.19662
ND3.0X300X90d0.4;-1.139;0.1671;2.9998;300;-0.003;-3;-24.19662
ND3.0X300X90d0.6;-1.6783;0.1671;2.9997;300;-0.0029;-2.9;-23.390066
ND3.0X300X90d0.8;-2.2177;0.1671;2.9996;300;-0.0027;-2.7;-21.776958
ND3.0X300X90d1.0;-2.757;0.1671;2.9995;300;-0.0026;-2.6;-20.970404
ND3.0X300X90d1.2;-3.2963;0.1671;2.9994;300;-0.0025;-2.5;-20.16385
ND3.0X300X90d1.4;-3.8357;0.1671;2.9993;300;-0.0024;-2.4;-19.357296
ND3.0X300X90d1.6;-4.375;0.1671;2.9992;300;-0.0023;-2.3;-18.550742
ND3.0X300X90d1.8;-4.9143;0.1671;2.9991;300;-0.0021;-2.1;-16.937634
ND3.0X300X90d2.0;-5.4536;0.1671;2.9989;300;-0.0019;-1.9;-15.324526
ND3.0X300X90d2.2;-5.993;0.1671;2.9988;300;-0.0017;-1.7;-13.711418
ND3.0X300X90d2.4;-6.5323;0.1671;2.9987;300;-0.0016;-1.6;-12.904864
ND3.0X300X90d2.6;-7.0716;0.1671;2.9986;300;-0.0015;-1.5;-12.09831
ND3.0X300X90d2.8;-7.611;0.1671;2.9985;300;-0.0013;-1.3;-10.485202
ND3.0X300X90d3.0;-8.1503;0.1671;2.9984;300;-0.0012;-1.2;-9.678648
ND3.0X300X90d3.2;-8.6896;0.1671;2.9983;300;-0.001;-1;-8.06554
ND3.0X300X90d3.4;-9.229;0.1671;2.9982;300;-0.0009;-0.9;-7.258986
ND3.0X300X90d3.6;-9.7683;0.1671;2.9981;300;-0.0008;-0.8;-6.452432
ND3.0X300X90d3.8;-10.3076;0.1671;2.998;300;-0.0007;-0.7;-5.645878
ND3.0X300X90d4.0;-10.847;0.1671;2.9979;300;-0.0006;-0.6;-4.839324
ND3.0X300X90d4.2;-11.3863;0.1671;2.9978;300;-0.0005;-0.5;-4.03277
ND3.5X300X90d0.0;-0.0604;0.1671;3.5;300;-0.0024;-2.4;-19.357296
ND3.5X300X90d0.2;-0.5997;0.1671;3.4999;300;-0.0024;-2.4;-19.357296
ND3.5X300X90d0.4;-1.139;0.1671;3.4998;300;-0.0024;-2.4;-19.357296
ND3.5X300X90d0.6;-1.6784;0.1671;3.4997;300;-0.0023;-2.3;-18.550742
ND3.5X300X90d0.8;-2.2177;0.1671;3.4996;300;-0.0023;-2.3;-18.550742
ND3.5X300X90d1.0;-2.757;0.1671;3.4995;300;-0.0022;-2.2;-17.744188
ND3.5X300X90d1.2;-3.2964;0.1671;3.4994;300;-0.0021;-2.1;-16.937634
ND3.5X300X90d1.4;-3.8357;0.1671;3.4993;300;-0.002;-2;-16.13108
ND3.5X300X90d1.6;-4.375;0.1671;3.4992;300;-0.0019;-1.9;-15.324526
ND3.5X300X90d1.8;-4.9144;0.1671;3.4991;300;-0.0018;-1.8;-14.517972
ND3.5X300X90d2.0;-5.4537;0.1671;3.4989;300;-0.0016;-1.6;-12.904864
ND3.5X300X90d2.2;-5.993;0.1671;3.4988;300;-0.0015;-1.5;-12.09831
ND3.5X300X90d2.4;-6.5324;0.1671;3.4987;300;-0.0014;-1.4;-11.291756
ND3.5X300X90d2.6;-7.0717;0.1671;3.4986;300;-0.0013;-1.3;-10.485202
ND3.5X300X90d2.8;-7.611;0.1671;3.4985;300;-0.0011;-1.1;-8.872094
ND3.5X300X90d3.0;-8.1504;0.1671;3.4984;300;-0.001;-1;-8.06554
ND3.5X300X90d3.2;-8.6897;0.1671;3.4983;300;-0.0009;-0.9;-7.258986
ND3.5X300X90d3.4;-9.229;0.1671;3.4982;300;-0.0008;-0.8;-6.452432
ND3.5X300X90d3.6;-9.7684;0.1671;3.4981;300;-0.0007;-0.7;-5.645878
ND3.5X300X90d3.8;-10.3077;0.1671;3.498;300;-0.0006;-0.6;-4.839324
ND3.5X300X90d4.0;-10.847;0.1671;3.4979;300;-0.0005;-0.5;-4.03277
ND3.5X300X90d4.2;-11.3864;0.1671;3.4978;300;-0.0005;-0.5;-4.03277
ND4.5X300X90d0.0;-0.0605;0.167;4.5;300;-0.0017;-1.7;-13.711418
ND4.5X300X90d0.2;-0.5998;0.167;4.4999;300;-0.0017;-1.7;-13.711418
ND4.5X300X90d0.4;-1.1392;0.167;4.4998;300;-0.0017;-1.7;-13.711418
ND4.5X300X90d0.6;-1.6785;0.167;4.4997;300;-0.0016;-1.6;-12.904864
ND4.5X300X90d0.8;-2.2178;0.167;4.4996;300;-0.0016;-1.6;-12.904864
ND4.5X300X90d1.0;-2.7572;0.167;4.4995;300;-0.0016;-1.6;-12.904864
ND4.5X300X90d1.2;-3.2965;0.167;4.4994;300;-0.0015;-1.5;-12.09831
ND4.5X300X90d1.4;-3.8358;0.167;4.4993;300;-0.0014;-1.4;-11.291756
ND4.5X300X90d1.6;-4.3752;0.167;4.4992;300;-0.0014;-1.4;-11.291756
ND4.5X300X90d1.8;-4.9145;0.167;4.4991;300;-0.0013;-1.3;-10.485202
ND4.5X300X90d2.0;-5.4538;0.167;4.4989;300;-0.0012;-1.2;-9.678648
ND4.5X300X90d2.2;-5.9932;0.167;4.4988;300;-0.0011;-1.1;-8.872094
ND4.5X300X90d2.4;-6.5325;0.167;4.4987;300;-0.001;-1;-8.06554
ND4.5X300X90d2.6;-7.0718;0.167;4.4986;300;-0.0009;-0.9;-7.258986
ND4.5X300X90d2.8;-7.6112;0.167;4.4985;300;-0.0009;-0.9;-7.258986
ND4.5X300X90d3.0;-8.1505;0.167;4.4984;300;-0.0008;-0.8;-6.452432
ND4.5X300X90d3.2;-8.6898;0.167;4.4983;300;-0.0007;-0.7;-5.645878
ND4.5X300X90d3.4;-9.2292;0.167;4.4982;300;-0.0006;-0.6;-4.839324
ND4.5X300X90d3.6;-9.7685;0.167;4.4981;300;-0.0005;-0.5;-4.03277
ND4.5X300X90d3.8;-10.3078;0.167;4.498;300;-0.0005;-0.5;-4.03277
ND4.5X300X90d4.0;-10.8472;0.167;4.4979;300;-0.0004;-0.4;-3.226216
ND4.5X300X90d4.2;-11.3865;0.167;4.4978;300;-0.0004;-0.4;-3.226216
ND5.5X300X90d0.0;-0.0606;0.1669;5.5;300;-0.0012;-1.2;-9.678648
ND5.5X300X90d0.2;-0.6;0.1669;5.4999;300;-0.0012;-1.2;-9.678648
ND5.5X300X90d0.4;-1.1393;0.1669;5.4998;300;-0.0012;-1.2;-9.678648
ND5.5X300X90d0.6;-1.6786;0.1669;5.4997;300;-0.0012;-1.2;-9.678648
ND5.5X300X90d0.8;-2.2179;0.1669;5.4996;300;-0.0012;-1.2;-9.678648
ND5.5X300X90d1.0;-2.7573;0.1669;5.4995;300;-0.0011;-1.1;-8.872094
ND5.5X300X90d1.2;-3.2966;0.1669;5.4994;300;-0.0011;-1.1;-8.872094
ND5.5X300X90d1.4;-3.8359;0.1669;5.4993;300;-0.0011;-1.1;-8.872094
ND5.5X300X90d1.6;-4.3753;0.1669;5.4992;300;-0.001;-1;-8.06554
ND5.5X300X90d1.8;-4.9146;0.1669;5.4991;300;-0.001;-1;-8.06554
ND5.5X300X90d2.0;-5.4539;0.1669;5.4989;300;-0.0009;-0.9;-7.258986
ND5.5X300X90d2.2;-5.9933;0.1669;5.4988;300;-0.0008;-0.8;-6.452432
ND5.5X300X90d2.4;-6.5326;0.1669;5.4987;300;-0.0008;-0.8;-6.452432
ND5.5X300X90d2.6;-7.0719;0.1669;5.4986;300;-0.0007;-0.7;-5.645878
ND5.5X300X90d2.8;-7.6113;0.1669;5.4985;300;-0.0007;-0.7;-5.645878
ND5.5X300X90d3.0;-8.1506;0.1669;5.4984;300;-0.0006;-0.6;-4.839324
ND5.5X300X90d3.2;-8.6899;0.1669;5.4983;300;-0.0005;-0.5;-4.03277
ND5.5X300X90d3.4;-9.2293;0.1669;5.4982;300;-0.0005;-0.5;-4.03277
ND5.5X300X90d3.6;-9.7686;0.1669;5.4981;300;-0.0004;-0.4;-3.226216
ND5.5X300X90d3.8;-10.3079;0.1669;5.498;300;-0.0004;-0.4;-3.226216
ND5.5X300X90d4.0;-10.8473;0.1669;5.4979;300;-0.0004;-0.4;-3.226216
ND5.5X300X90d4.2;-11.3866;0.1669;5.4978;300;-0.0003;-0.3;-2.419662
ND6.5X300X90d0.0;-0.0607;0.1669;6.5;300;-0.0009;-0.9;-7.258986
ND6.5X300X90d0.2;-0.6001;0.1669;6.4999;300;-0.0009;-0.9;-7.258986
ND6.5X300X90d0.4;-1.1394;0.1669;6.4998;300;-0.0009;-0.9;-7.258986
ND6.5X300X90d0.6;-1.6787;0.1669;6.4997;300;-0.0009;-0.9;-7.258986
ND6.5X300X90d0.8;-2.2181;0.1669;6.4996;300;-0.0009;-0.9;-7.258986
ND6.5X300X90d1.0;-2.7574;0.1669;6.4995;300;-0.0008;-0.8;-6.452432
ND6.5X300X90d1.2;-3.2967;0.1669;6.4994;300;-0.0008;-0.8;-6.452432
ND6.5X300X90d1.4;-3.8361;0.1669;6.4993;300;-0.0008;-0.8;-6.452432
ND6.5X300X90d1.6;-4.3754;0.1669;6.4992;300;-0.0008;-0.8;-6.452432
ND6.5X300X90d1.8;-4.9147;0.1669;6.4991;300;-0.0007;-0.7;-5.645878
ND6.5X300X90d2.0;-5.4541;0.1669;6.4989;300;-0.0007;-0.7;-5.645878
ND6.5X300X90d2.2;-5.9934;0.1669;6.4988;300;-0.0006;-0.6;-4.839324
ND6.5X300X90d2.4;-6.5327;0.1669;6.4987;300;-0.0006;-0.6;-4.839324
ND6.5X300X90d2.6;-7.0721;0.1669;6.4986;300;-0.0006;-0.6;-4.839324
ND6.5X300X90d2.8;-7.6114;0.1669;6.4985;300;-0.0005;-0.5;-4.03277
ND6.5X300X90d3.0;-8.1507;0.1669;6.4984;300;-0.0005;-0.5;-4.03277
ND6.5X300X90d3.2;-8.6901;0.1669;6.4983;300;-0.0004;-0.4;-3.226216
ND6.5X300X90d3.4;-9.2294;0.1669;6.4982;300;-0.0004;-0.4;-3.226216
ND6.5X300X90d3.6;-9.7687;0.1669;6.4981;300;-0.0004;-0.4;-3.226216
ND6.5X300X90d3.8;-10.3081;0.1669;6.498;300;-0.0003;-0.3;-2.419662
ND6.5X300X90d4.0;-10.8474;0.1669;6.4979;300;-0.0003;-0.3;-2.419662
ND6.5X300X90d4.2;-11.3867;0.1669;6.4978;300;-0.0003;-0.3;-2.419662
ND7.5X300X90d0.0;-0.0609;0.1668;7.5;300;-0.0007;-0.7;-5.645878
ND7.5X300X90d0.2;-0.6002;0.1668;7.4999;300;-0.0007;-0.7;-5.645878
ND7.5X300X90d0.4;-1.1395;0.1668;7.4998;300;-0.0007;-0.7;-5.645878
ND7.5X300X90d0.6;-1.6789;0.1668;7.4997;300;-0.0007;-0.7;-5.645878
ND7.5X300X90d0.8;-2.2182;0.1668;7.4996;300;-0.0006;-0.6;-4.839324
ND7.5X300X90d1.0;-2.7575;0.1668;7.4995;300;-0.0006;-0.6;-4.839324
ND7.5X300X90d1.2;-3.2969;0.1668;7.4994;300;-0.0006;-0.6;-4.839324
ND7.5X300X90d1.4;-3.8362;0.1668;7.4993;300;-0.0006;-0.6;-4.839324
ND7.5X300X90d1.6;-4.3755;0.1668;7.4992;300;-0.0006;-0.6;-4.839324
ND7.5X300X90d1.8;-4.9149;0.1668;7.4991;300;-0.0006;-0.6;-4.839324
ND7.5X300X90d2.0;-5.4542;0.1668;7.4989;300;-0.0005;-0.5;-4.03277
ND7.5X300X90d2.2;-5.9935;0.1668;7.4988;300;-0.0005;-0.5;-4.03277
ND7.5X300X90d2.4;-6.5329;0.1668;7.4987;300;-0.0005;-0.5;-4.03277
ND7.5X300X90d2.6;-7.0722;0.1668;7.4986;300;-0.0004;-0.4;-3.226216
ND7.5X300X90d2.8;-7.6115;0.1668;7.4985;300;-0.0004;-0.4;-3.226216
ND7.5X300X90d3.0;-8.1509;0.1668;7.4984;300;-0.0004;-0.4;-3.226216
ND7.5X300X90d3.2;-8.6902;0.1668;7.4983;300;-0.0004;-0.4;-3.226216
ND7.5X300X90d3.4;-9.2295;0.1668;7.4982;300;-0.0003;-0.3;-2.419662
ND7.5X300X90d3.6;-9.7689;0.1668;7.4981;300;-0.0003;-0.3;-2.419662
ND7.5X300X90d3.8;-10.3082;0.1668;7.498;300;-0.0003;-0.3;-2.419662
ND7.5X300X90d4.0;-10.8475;0.1668;7.4979;300;-0.0003;-0.3;-2.419662
ND7.5X300X90d4.2;-11.3869;0.1668;7.4978;300;-0.0002;-0.2;-1.613108
ND8.5X300X90d0.0;-0.061;0.1667;8.5;300;-0.0005;-0.5;-4.03277
